Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Region,Product ID,Sub-Category,Product Name,Sales,Quantity,Notmalized Quantity,Discount,Profit,Order Ship Difference,Order Year,Order Month,Ord_Month_Name,Unit Price,Price Category,Profit Ratio,Profit Ratio Category,Unit Profit Ratio,Quarter,Year-Quarter
CA-2017-117457,12/8/2017,12/12/2017,Standard Class,Keith Herrera,Consumer,San Francisco,California,West,FUR-TA-10002041,Tables,"Bevis Round Conference Table Top, X-Base",1004.024,7,0.5,0.2,-112.9527,4,2017,12,Dec,143.432,Medium Price,-0.1125,Loss,-0.016071429,Q4,2017 Q4
CA-2017-117457,12/8/2017,12/12/2017,Standard Class,Keith Herrera,Consumer,San Francisco,California,West,FUR-BO-10001972,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13,0.928571429,0.15,31.4548,4,2017,12,Dec,102.833,Medium Price,0.023529412,Low Profit,0.001809955,Q4,2017 Q4
CA-2017-117457,12/8/2017,12/12/2017,Standard Class,Keith Herrera,Consumer,San Francisco,California,West,FUR-CH-10003956,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568,2,0.142857143,0.2,-18.4548,4,2017,12,Dec,56.784,Low Price,-0.1625,Loss,-0.08125,Q4,2017 Q4
CA-2017-142636,11/3/2017,11/7/2017,Standard Class,Kimberly Carter,Corporate,Seattle,Washington,West,FUR-CH-10001891,Chairs,Global Deluxe Office Fabric Chairs,307.136,4,0.285714286,0.2,26.8744,4,2017,11,Nov,76.784,Low Price,0.0875,Low Profit,0.021875,Q4,2017 Q4
CA-2016-148796,4/14/2016,4/18/2016,Standard Class,Philip Brown,Consumer,Los Angeles,California,West,FUR-CH-10004886,Chairs,Bevis Steel Folding Chairs,383.8,5,0.357142857,0.2,38.38,4,2016,4,Apr,76.76,Low Price,0.1,Low Profit,0.02,Q2,2016 Q2
CA-2017-125388,10/19/2017,10/23/2017,Standard Class,Michael Paige,Corporate,Lawrence,Massachusetts,East,FUR-FU-10004712,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,4,0.285714286,0,14.7056,4,2017,10,Oct,14.14,Low Price,0.26,Medium Profit,0.065,Q4,2017 Q4
CA-2017-155705,8/21/2017,8/23/2017,Second Class,Natalie Fritzler,Consumer,Jackson,Mississippi,South,FUR-CH-10000015,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0.285714286,0,225.264,2,2017,8,Aug,216.6,High Price,0.26,Medium Profit,0.065,Q3,2017 Q3
CA-2017-149160,11/23/2017,11/26/2017,Second Class,Janet Molinari,Corporate,Canton,Michigan,Central,FUR-FU-10003347,Furnishings,Coloredge Poster Frame,28.4,2,0.142857143,0,11.076,3,2017,11,Nov,14.2,Low Price,0.39,Medium Profit,0.195,Q4,2017 Q4
CA-2017-157252,1/20/2017,1/23/2017,Second Class,Cynthia Voltz,Corporate,New York City,New York,East,FUR-CH-10003396,Chairs,Global Deluxe Steno Chair,207.846,3,0.214285714,0.1,2.3094,3,2017,1,Jan,69.282,Low Price,0.011111111,Low Profit,0.003703704,Q1,2017 Q1
CA-2016-115756,9/5/2016,9/7/2016,Second Class,Pete Kriz,Consumer,Detroit,Michigan,Central,FUR-FU-10000246,Furnishings,Aluminum Document Frame,12.22,1,0.071428571,0,3.666,2,2016,9,Sep,12.22,Low Price,0.3,Medium Profit,0.3,Q3,2016 Q3
CA-2016-115756,9/5/2016,9/7/2016,Second Class,Pete Kriz,Consumer,Detroit,Michigan,Central,FUR-CH-10002372,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,0.214285714,0,29.1528,2,2016,9,Sep,80.98,Low Price,0.12,Low Profit,0.04,Q3,2016 Q3
CA-2017-154214,3/20/2017,3/25/2017,Second Class,Troy Blackwell,Consumer,Columbus,Indiana,Central,FUR-FU-10000206,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,0.071428571,0,1.3677,5,2017,3,Mar,2.91,Low Price,0.47,Medium Profit,0.47,Q1,2017 Q1
CA-2017-147277,10/20/2017,10/24/2017,Standard Class,Ed Braxton,Corporate,Akron,Ohio,East,FUR-TA-10001539,Tables,Chromcraft Rectangular Conference Tables,284.364,2,0.142857143,0.4,-75.8304,4,2017,10,Oct,142.182,Medium Price,-0.266666667,Loss,-0.133333333,Q4,2017 Q4
US-2014-110674,2/12/2014,2/18/2014,Standard Class,Sanjit Chand,Consumer,Concord,California,West,FUR-CH-10000225,Chairs,"Global Geo Office Task Chair, Gray",129.568,2,0.142857143,0.2,-24.294,6,2014,2,Feb,64.784,Low Price,-0.1875,Loss,-0.09375,Q1,2014 Q1
US-2016-157945,9/26/2016,10/1/2016,Standard Class,Natalie Fritzler,Consumer,Decatur,Illinois,Central,FUR-CH-10002331,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3,0.214285714,0.3,-96.1146,5,2016,9,Sep,249.186,High Price,-0.128571429,Loss,-0.042857143,Q3,2016 Q3
CA-2016-109869,4/22/2016,4/29/2016,Standard Class,Tanja Norvell,Home Office,Phoenix,Arizona,West,FUR-FU-10000023,Furnishings,Eldon Wave Desk Accessories,23.56,5,0.357142857,0.2,7.068,7,2016,4,Apr,4.712,Low Price,0.3,Medium Profit,0.06,Q2,2016 Q2
CA-2016-109869,4/22/2016,4/29/2016,Standard Class,Tanja Norvell,Home Office,Phoenix,Arizona,West,FUR-TA-10001889,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,6,0.428571429,0.5,-814.4832,7,2016,4,Apr,212.105,High Price,-0.64,Loss,-0.106666667,Q2,2016 Q2
US-2015-101399,1/17/2015,1/24/2015,Standard Class,Joni Sundaresam,Home Office,Park Ridge,Illinois,Central,FUR-FU-10002918,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,7,0.5,0.6,-312.0614,7,2015,1,Jan,36.392,Low Price,-1.225,Loss,-0.175,Q1,2015 Q1
CA-2017-154907,3/31/2017,4/4/2017,Standard Class,David Smith,Corporate,Amarillo,Texas,Central,FUR-BO-10002824,Bookcases,Bush Mission Pointe Library,205.3328,2,0.142857143,0.32,-36.2352,4,2017,3,Mar,102.6664,Medium Price,-0.176470588,Loss,-0.088235294,Q1,2017 Q1
CA-2014-144666,11/9/2014,11/11/2014,Second Class,Jeremy Pistek,Consumer,San Francisco,California,West,FUR-BO-10001601,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,2,0.142857143,0.15,10.4784,2,2014,11,Nov,111.333,Medium Price,0.047058824,Low Profit,0.023529412,Q4,2014 Q4
CA-2016-152632,10/27/2016,11/2/2016,Standard Class,Jeremy Ellison,Consumer,Troy,New York,East,FUR-FU-10002671,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,3,0.214285714,0,19.296,6,2016,10,Oct,13.4,Low Price,0.48,Medium Profit,0.16,Q4,2016 Q4
CA-2017-140963,6/10/2017,6/13/2017,First Class,Michelle Tran,Home Office,Los Angeles,California,West,FUR-BO-10001337,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5,0.357142857,0.15,-30.245,3,2017,6,Jun,102.833,Medium Price,-0.058823529,Loss,-0.011764706,Q2,2017 Q2
US-2016-120929,3/18/2016,3/21/2016,Second Class,Rose O'Brian,Consumer,Memphis,Tennessee,South,FUR-TA-10001857,Tables,Balt Solid Wood Rectangular Table,189.882,3,0.214285714,0.4,-94.941,3,2016,3,Mar,63.294,Low Price,-0.5,Loss,-0.166666667,Q1,2016 Q1
CA-2016-126158,7/25/2016,7/31/2016,Standard Class,Sanjit Chand,Consumer,Costa Mesa,California,West,FUR-FU-10004864,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,0.285714286,0,81.8432,6,2016,7,Jul,63.94,Low Price,0.32,Medium Profit,0.08,Q3,2016 Q3
CA-2016-126158,7/25/2016,7/31/2016,Standard Class,Sanjit Chand,Consumer,Costa Mesa,California,West,FUR-CH-10002602,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,0.142857143,0.2,18.1176,6,2016,7,Jul,120.784,Medium Price,0.075,Low Profit,0.0375,Q3,2016 Q3
CA-2016-126158,7/25/2016,7/31/2016,Standard Class,Sanjit Chand,Consumer,Costa Mesa,California,West,FUR-FU-10000073,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,9,0.642857143,0,22.869,6,2016,7,Jul,7.7,Low Price,0.33,Medium Profit,0.036666667,Q3,2016 Q3
US-2016-105578,5/30/2016,6/4/2016,Standard Class,Maribeth Yedwab,Corporate,Parker,Colorado,West,FUR-CH-10001215,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.142857143,0.2,50.098,5,2016,5,May,400.784,High Price,0.0625,Low Profit,0.03125,Q2,2016 Q2
CA-2017-135307,11/26/2017,11/27/2017,First Class,Lynn Smith,Consumer,Gladstone,Missouri,Central,FUR-FU-10001290,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,3,0.214285714,0,40.416,1,2017,11,Nov,42.1,Low Price,0.32,Medium Profit,0.106666667,Q4,2017 Q4
CA-2017-145142,1/23/2017,1/25/2017,First Class,Matt Connell,Corporate,Detroit,Michigan,Central,FUR-TA-10001857,Tables,Balt Solid Wood Rectangular Table,210.98,2,0.142857143,0,21.098,2,2017,1,Jan,105.49,Medium Price,0.1,Low Profit,0.05,Q1,2017 Q1
CA-2017-113558,10/21/2017,10/26/2017,Standard Class,Patricia Hirasaki,Home Office,Lakeland,Florida,South,FUR-CH-10003379,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952,3,0.214285714,0.2,42.747,5,2017,10,Oct,227.984,High Price,0.0625,Low Profit,0.020833333,Q4,2017 Q4
CA-2017-113558,10/21/2017,10/26/2017,Standard Class,Patricia Hirasaki,Home Office,Lakeland,Florida,South,FUR-FU-10001756,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,3,0.214285714,0.2,5.1408,5,2017,10,Oct,15.232,Low Price,0.1125,Low Profit,0.0375,Q4,2017 Q4
CA-2015-102848,11/7/2015,11/9/2015,Second Class,Karen Bern,Corporate,Los Angeles,California,West,FUR-CH-10000595,Chairs,Safco Contoured Stacking Chairs,190.72,1,0.071428571,0.2,11.92,2,2015,11,Nov,190.72,Medium Price,0.0625,Low Profit,0.0625,Q4,2015 Q4
US-2017-129441,9/7/2017,9/11/2017,Standard Class,Jasper Cacioppo,Consumer,Los Angeles,California,West,FUR-FU-10000448,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,3,0.214285714,0,2.397,4,2017,9,Sep,15.98,Low Price,0.05,Low Profit,0.016666667,Q3,2017 Q3
CA-2015-134894,12/7/2015,12/11/2015,Standard Class,Darren Koutras,Consumer,Henderson,Kentucky,South,FUR-CH-10002647,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,4,0.285714286,0,70.98,4,2015,12,Dec,70.98,Low Price,0.25,Medium Profit,0.0625,Q4,2015 Q4
CA-2014-103849,5/11/2014,5/16/2014,Standard Class,Paul Gonzalez,Consumer,Fort Worth,Texas,Central,FUR-FU-10000723,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,0.285714286,0.6,-84.2928,5,2014,5,May,16.528,Low Price,-1.275,Loss,-0.31875,Q2,2014 Q2
CA-2016-136406,4/15/2016,4/17/2016,Second Class,Bill Donatelli,Consumer,San Francisco,California,West,FUR-CH-10002024,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.568,2,0.142857143,0.2,0,2,2016,4,Apr,560.784,High Price,0,Loss,0,Q2,2016 Q2
CA-2017-112774,9/11/2017,9/12/2017,First Class,Ryan Crowe,Consumer,Jacksonville,Florida,South,FUR-FU-10003039,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504,1,0.071428571,0.2,6.0382,1,2017,9,Sep,34.504,Low Price,0.175,Low Profit,0.175,Q3,2017 Q3
CA-2016-113243,6/10/2016,6/15/2016,Standard Class,Olvera Toch,Consumer,Los Angeles,California,West,FUR-TA-10004256,Tables,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,1335.68,4,0.285714286,0.2,-217.048,5,2016,6,Jun,333.92,High Price,-0.1625,Loss,-0.040625,Q2,2016 Q2
CA-2017-118731,11/20/2017,11/22/2017,Second Class,Liz Pelletier,Consumer,San Francisco,California,West,FUR-FU-10003347,Furnishings,Coloredge Poster Frame,42.6,3,0.214285714,0,16.614,2,2017,11,Nov,14.2,Low Price,0.39,Medium Profit,0.13,Q4,2017 Q4
CA-2014-145576,9/14/2014,9/18/2014,Second Class,Cynthia Arntzen,Consumer,Tampa,Florida,South,FUR-FU-10004020,Furnishings,Advantus Panel Wall Acrylic Frame,13.128,3,0.214285714,0.2,3.7743,4,2014,9,Sep,4.376,Low Price,0.2875,Medium Profit,0.095833333,Q3,2014 Q3
CA-2017-156951,10/1/2017,10/8/2017,Standard Class,Ellis Ballard,Corporate,Seattle,Washington,West,FUR-CH-10004997,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.214285714,0.2,0,7,2017,10,Oct,150.384,Medium Price,0,Loss,0,Q4,2017 Q4
CA-2017-118640,7/20/2017,7/26/2017,Standard Class,Carlos Soltero,Consumer,Chicago,Illinois,Central,FUR-FU-10001475,Furnishings,"Contract Clock, 14"", Brown",8.792,1,0.071428571,0.6,-5.7148,6,2017,7,Jul,8.792,Low Price,-0.65,Loss,-0.65,Q3,2017 Q3
CA-2015-128139,7/3/2015,7/9/2015,Standard Class,Bruce Degenhardt,Consumer,Richmond,Kentucky,South,FUR-CH-10003956,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98,1,0.071428571,0,4.9686,6,2015,7,Jul,70.98,Low Price,0.07,Low Profit,0.07,Q3,2015 Q3
CA-2014-131450,8/8/2014,8/15/2014,Standard Class,Lena Radford,Consumer,San Diego,California,West,FUR-FU-10001979,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0.571428571,0,91.7728,7,2014,8,Aug,40.97,Low Price,0.28,Medium Profit,0.035,Q3,2014 Q3
CA-2014-149958,3/15/2014,3/19/2014,Standard Class,Alan Shonely,Consumer,Tampa,Florida,South,FUR-FU-10001756,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,3,0.214285714,0.2,5.1408,4,2014,3,Mar,15.232,Low Price,0.1125,Low Profit,0.0375,Q1,2014 Q1
CA-2017-117947,8/18/2017,8/23/2017,Second Class,Nat Gilpin,Corporate,New York City,New York,East,FUR-FU-10003849,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",40.48,2,0.142857143,0,15.7872,5,2017,8,Aug,20.24,Low Price,0.39,Medium Profit,0.195,Q3,2017 Q3
CA-2017-117947,8/18/2017,8/23/2017,Second Class,Nat Gilpin,Corporate,New York City,New York,East,FUR-FU-10000010,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0.142857143,0,3.0814,5,2017,8,Aug,4.97,Low Price,0.31,Medium Profit,0.155,Q3,2017 Q3
CA-2017-117947,8/18/2017,8/23/2017,Second Class,Nat Gilpin,Corporate,New York City,New York,East,FUR-FU-10000521,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",88.02,3,0.214285714,0,27.2862,5,2017,8,Aug,29.34,Low Price,0.31,Medium Profit,0.103333333,Q3,2017 Q3
CA-2015-138009,11/29/2015,12/3/2015,Standard Class,Sylvia Foulston,Corporate,Dearborn,Michigan,Central,FUR-CH-10004853,Chairs,"Global Manager's Adjustable Task Chair, Storm",301.96,2,0.142857143,0,87.5684,4,2015,11,Nov,150.98,Medium Price,0.29,Medium Profit,0.145,Q4,2015 Q4
CA-2017-163020,9/15/2017,9/19/2017,Standard Class,Meg O'Connel,Home Office,New York City,New York,East,FUR-FU-10000221,Furnishings,"Master Caster Door Stop, Brown",35.56,7,0.5,0,12.0904,4,2017,9,Sep,5.08,Low Price,0.34,Medium Profit,0.048571429,Q3,2017 Q3
CA-2015-168004,10/4/2015,10/9/2015,Second Class,Denny Joy,Corporate,Warner Robins,Georgia,South,FUR-CH-10001482,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0.214285714,0,43.2234,5,2015,10,Oct,130.98,Medium Price,0.11,Low Profit,0.036666667,Q4,2015 Q4
CA-2016-115917,5/20/2016,5/25/2016,Standard Class,Rick Bensley,Home Office,Vallejo,California,West,FUR-FU-10000576,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,0.357142857,0,272.792,5,2016,5,May,209.84,High Price,0.26,Medium Profit,0.052,Q2,2016 Q2
CA-2016-147067,12/18/2016,12/22/2016,Standard Class,Justin Deggeller,Corporate,Minneapolis,Minnesota,Central,FUR-FU-10000732,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0.214285714,0,6.0288,4,2016,12,Dec,6.28,Low Price,0.32,Medium Profit,0.106666667,Q4,2016 Q4
CA-2016-160745,12/11/2016,12/16/2016,Second Class,Anthony Rawles,Corporate,Vancouver,Washington,West,FUR-FU-10001935,Furnishings,3M Hangers With Command Adhesive,14.8,4,0.285714286,0,6.068,5,2016,12,Dec,3.7,Low Price,0.41,Medium Profit,0.1025,Q4,2016 Q4
US-2016-156097,9/19/2016,9/19/2016,Same Day,Eugene Hildebrand,Home Office,Aurora,Illinois,Central,FUR-CH-10001215,Chairs,Global Troy Executive Leather Low-Back Tilter,701.372,2,0.142857143,0.3,-50.098,0,2016,9,Sep,350.686,High Price,-0.071428571,Loss,-0.035714286,Q3,2016 Q3
CA-2015-146563,8/24/2015,8/28/2015,Standard Class,Cassandra Brandow,Consumer,Arlington,Texas,Central,FUR-TA-10001768,Tables,Hon Racetrack Conference Tables,918.785,5,0.357142857,0.3,-118.1295,4,2015,8,Aug,183.757,Medium Price,-0.128571429,Loss,-0.025714286,Q3,2015 Q3
CA-2014-156314,12/24/2014,12/26/2014,First Class,Resi Plking,Consumer,Cleveland,Ohio,East,FUR-FU-10003096,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,5,0.357142857,0.2,8.7285,2,2014,12,Dec,6.072,Low Price,0.2875,Medium Profit,0.0575,Q4,2014 Q4
US-2017-106663,6/9/2017,6/13/2017,Standard Class,Meg O'Connel,Home Office,Chicago,Illinois,Central,FUR-FU-10002759,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3,0.214285714,0.6,-14.3856,4,2017,6,Jun,7.992,Low Price,-0.6,Loss,-0.2,Q2,2017 Q2
US-2017-106663,6/9/2017,6/13/2017,Standard Class,Meg O'Connel,Home Office,Chicago,Illinois,Central,FUR-TA-10000688,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",108.925,1,0.071428571,0.5,-71.8905,4,2017,6,Jun,108.925,Medium Price,-0.66,Loss,-0.66,Q2,2017 Q2
US-2017-119438,3/18/2017,3/23/2017,Standard Class,Carol Darley,Consumer,Tyler,Texas,Central,FUR-FU-10003553,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,3,0.214285714,0.6,-41.262,5,2017,3,Mar,27.508,Low Price,-0.5,Loss,-0.166666667,Q1,2017 Q1
CA-2017-161480,12/25/2017,12/29/2017,Standard Class,Ralph Arnett,Consumer,New York City,New York,East,FUR-BO-10004015,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",191.984,2,0.142857143,0.2,4.7996,4,2017,12,Dec,95.992,Low Price,0.025,Low Profit,0.0125,Q4,2017 Q4
US-2014-117135,6/21/2014,6/23/2014,Second Class,Naresj Patel,Consumer,Waynesboro,Virginia,South,FUR-FU-10004071,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,104.01,1,0.071428571,0,14.5614,2,2014,6,Jun,104.01,Medium Price,0.14,Low Profit,0.14,Q2,2014 Q2
CA-2017-114552,9/2/2017,9/8/2017,Standard Class,Dorris liebe,Corporate,Cleveland,Ohio,East,FUR-FU-10002960,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",15.072,3,0.214285714,0.2,4.1448,6,2017,9,Sep,5.024,Low Price,0.275,Medium Profit,0.091666667,Q3,2017 Q3
CA-2016-163755,11/4/2016,11/8/2016,Second Class,Alejandro Savely,Corporate,Seattle,Washington,West,FUR-FU-10003394,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0.214285714,0,35.6796,4,2016,11,Nov,69.96,Low Price,0.17,Low Profit,0.056666667,Q4,2016 Q4
CA-2015-142027,4/9/2015,4/14/2015,Standard Class,Jay Kimmel,Consumer,Long Beach,California,West,FUR-TA-10002774,Tables,Laminate Occasional Tables,369.912,3,0.214285714,0.2,-13.8717,5,2015,4,Apr,123.304,Medium Price,-0.0375,Loss,-0.0125,Q2,2015 Q2
CA-2014-112158,12/2/2014,12/4/2014,First Class,David Philippe,Consumer,New York City,New York,East,FUR-BO-10003272,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,883.92,5,0.357142857,0.2,-110.49,2,2014,12,Dec,176.784,Medium Price,-0.125,Loss,-0.025,Q4,2014 Q4
CA-2014-130092,1/11/2014,1/14/2014,First Class,Seth Vernon,Consumer,Dover,Delaware,East,FUR-FU-10000010,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0.142857143,0,3.0814,3,2014,1,Jan,4.97,Low Price,0.31,Medium Profit,0.155,Q1,2014 Q1
CA-2017-108910,9/24/2017,9/29/2017,Standard Class,Kelly Collister,Consumer,Newark,Ohio,East,FUR-FU-10002253,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103.056,3,0.214285714,0.2,24.4758,5,2017,9,Sep,34.352,Low Price,0.2375,Medium Profit,0.079166667,Q3,2017 Q3
CA-2014-104472,6/2/2014,6/7/2014,Standard Class,Christine Kargatis,Home Office,Orem,Utah,West,FUR-FU-10000246,Furnishings,Aluminum Document Frame,73.32,6,0.428571429,0,21.996,5,2014,6,Jun,12.22,Low Price,0.3,Medium Profit,0.05,Q2,2014 Q2
CA-2016-142335,12/15/2016,12/19/2016,Standard Class,Michael Paige,Corporate,Detroit,Michigan,Central,FUR-TA-10000198,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94,3,0.214285714,0,231.4116,4,2016,12,Dec,550.98,High Price,0.14,Low Profit,0.046666667,Q4,2016 Q4
CA-2014-117429,10/7/2014,10/13/2014,Standard Class,Mathew Reese,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10000222,Furnishings,"Seth Thomas 16"" Steel Case Clock",129.92,5,0.357142857,0.2,21.112,6,2014,10,Oct,25.984,Low Price,0.1625,Low Profit,0.0325,Q4,2014 Q4
US-2016-150861,12/3/2016,12/6/2016,First Class,Emily Grady,Consumer,Oceanside,New York,East,FUR-TA-10002228,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.032,2,0.142857143,0.4,-153.3456,3,2016,12,Dec,200.016,High Price,-0.383333333,Loss,-0.191666667,Q4,2016 Q4
US-2016-150861,12/3/2016,12/6/2016,First Class,Emily Grady,Consumer,Oceanside,New York,East,FUR-CH-10002965,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.646,3,0.214285714,0.1,102.4998,3,2016,12,Dec,180.882,Medium Price,0.188888889,Low Profit,0.062962963,Q4,2016 Q4
CA-2017-131954,1/21/2017,1/25/2017,Standard Class,Darrin Sayre,Home Office,Seattle,Washington,West,FUR-BO-10001619,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,1,0.071428571,0,18.6956,4,2017,1,Jan,84.98,Low Price,0.22,Medium Profit,0.22,Q1,2017 Q1
CA-2014-124429,5/27/2014,5/27/2014,Same Day,Maya Herman,Corporate,San Diego,California,West,FUR-TA-10002607,Tables,KI Conference Tables,567.12,10,0.714285714,0.2,-28.356,0,2014,5,May,56.712,Low Price,-0.05,Loss,-0.005,Q2,2014 Q2
CA-2017-126074,10/2/2017,10/6/2017,Standard Class,Roland Fjeld,Consumer,Trenton,Michigan,Central,FUR-FU-10003577,Furnishings,Nu-Dell Leatherette Frames,157.74,11,0.785714286,0,56.7864,4,2017,10,Oct,14.34,Low Price,0.36,Medium Profit,0.032727273,Q4,2017 Q4
CA-2015-135272,12/7/2015,12/12/2015,Standard Class,Melanie Seite,Consumer,Los Angeles,California,West,FUR-FU-10002759,Furnishings,12-1/2 Diameter Round Wall Clock,79.92,4,0.285714286,0,28.7712,5,2015,12,Dec,19.98,Low Price,0.36,Medium Profit,0.09,Q4,2015 Q4
CA-2016-140928,9/18/2016,9/22/2016,Standard Class,Nona Balk,Corporate,Jacksonville,Florida,South,FUR-TA-10001095,Tables,Chromcraft Round Conference Tables,383.438,4,0.285714286,0.45,-167.3184,4,2016,9,Sep,95.8595,Low Price,-0.436363636,Loss,-0.109090909,Q3,2016 Q3
CA-2014-106810,5/14/2014,5/20/2014,Standard Class,Anthony Johnson,Corporate,Saint Petersburg,Florida,South,FUR-FU-10004306,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.142857143,0.2,23.316,6,2014,5,May,155.44,Medium Price,0.075,Low Profit,0.0375,Q2,2014 Q2
CA-2016-157245,5/19/2016,5/24/2016,Standard Class,Laurel Elliston,Consumer,Arlington,Virginia,South,FUR-CH-10003746,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,641.96,2,0.142857143,0,179.7488,5,2016,5,May,320.98,High Price,0.28,Medium Profit,0.14,Q2,2016 Q2
CA-2017-104220,1/30/2017,2/5/2017,Standard Class,Benjamin Venier,Corporate,Des Moines,Iowa,Central,FUR-FU-10002597,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",34.58,7,0.5,0,14.5236,6,2017,1,Jan,4.94,Low Price,0.42,Medium Profit,0.06,Q1,2017 Q1
CA-2015-144267,8/21/2015,8/23/2015,First Class,Nick Zandusky,Home Office,San Francisco,California,West,FUR-CH-10002335,Chairs,Hon GuestStacker Chair,544.008,3,0.214285714,0.2,40.8006,2,2015,8,Aug,181.336,Medium Price,0.075,Low Profit,0.025,Q3,2015 Q3
